,channel_email,channel_mobile,channel_social,channel_web,difficulty,duration,least_pay,offer_completed,offer_id,offer_received,offer_type,offer_view,person,reward,time_completed,time_start,time_view,total,time_validity,amount
18033,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,395d93dc9b9d4cb7bce9901fa07f27ec,5,390.0,168,,5.0,408.0,5.64
18057,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f709aca8c4e54792b438caddff279fe5,5,198.0,168,,5.0,408.0,26.97
18154,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f456bea341ef401794ed54cf05113de1,5,348.0,168,,5.0,408.0,8.51
18187,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,2e971027f5ae47f0bc67248629c19afd,5,354.0,168,,5.0,336.0,29.61
18196,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,1765353e2e2c492a9224bbfd67f500e8,5,372.0,168,,5.0,408.0,12.16
18220,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,020be6e9805649858595dfbaab15ccd7,5,312.0,168,,5.0,336.0,6.31
18245,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,0622afdf88de4cb4b0b59f08312c344c,5,300.0,168,,5.0,336.0,5.27
18254,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,9494823c73a9408db756d4cfacd9c8ee,5,228.0,168,,5.0,408.0,20.17
18262,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,1ffbfe62d38f4a0ebae49a79b1dd8601,5,258.0,168,,5.0,408.0,26.3
18307,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,568ef95aa1cd4c11b9d2957865df672c,5,246.0,168,,5.0,336.0,25.0
18339,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,3b84fac9ca1148bb96b133ced98f565a,5,288.0,168,,5.0,336.0,21.32
18385,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,0b3878783eed4009993f706e51f19d9e,5,198.0,168,,5.0,408.0,14.5
18427,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,916bae5b5bdf49ad80b2edfbdd763e14,2,282.0,168,,5.0,336.0,20.56
18434,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,3d28370352d642c7a3223284c83d9bdc,5,330.0,168,,5.0,336.0,26.7
18476,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,5ff1dfe459bb47b3987be79eabe8b49d,5,354.0,168,,5.0,408.0,22.73
18487,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,7b7f2e6d79f8480a9872535c492adec9,5,234.0,168,,5.0,336.0,18.28
18546,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,c9f85399ba1d493b86764cf1db917989,2,306.0,168,,5.0,336.0,16.17
18568,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,116f72494d5e45b794be3caaa31f4675,5,216.0,168,,5.0,408.0,35.25
18579,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,a86a6c3923a5435486301ed5033ee4dd,5,330.0,168,,5.0,336.0,32.11
18584,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,0a2d08c3970c4d2181711b61f4f9cb31,5,360.0,168,,5.0,408.0,23.26
18623,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,76a5b67f65764c71bc6304500ade2028,5,276.0,168,,5.0,336.0,15.14
18672,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,c351f19547574c92a69d01bca7d7ad6e,5,288.0,168,,5.0,336.0,5.9
18713,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,7bc193b923044908a09dcb938151de01,5,312.0,168,,5.0,408.0,20.45
18770,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,8db30a2bb6834567885d0ba2c442774e,5,210.0,168,,5.0,408.0,20.96
18815,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,ede45209d2ec4d8896efabdb430ae2ef,2,234.0,168,,5.0,336.0,5.43
18820,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,8286ac169418406d8845180f46634ade,5,240.0,168,,5.0,408.0,19.58
18842,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,13b9a30150f94769aa55535001893d4e,2,246.0,168,,5.0,336.0,29.8
18859,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,369802800cf0416faada0b21b50da22d,5,312.0,168,,5.0,336.0,5.02
18872,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,a1edbd2104ae4282996556de41ccc96b,5,282.0,168,,5.0,408.0,28.44
18908,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,53a2acf674384a5784743e8b1b9cc2b5,5,330.0,168,,5.0,336.0,6.23
18910,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,24eb364cc1914ee386aa13bd836a2ee2,10,180.0,168,,5.0,336.0,17.64
18918,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,3e9e889fc54c412fb7d032421f4890c7,2,186.0,168,,5.0,336.0,14.62
18937,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,2ff1c4d5acd94d7ab037c7b35f2374e6,2,186.0,168,,5.0,336.0,11.47
18980,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,e791900140c943b2b5a4b60b07cd3e92,5,204.0,168,,5.0,336.0,5.32
19022,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,aeea18cf2e8d455c98453c546292a9f6,5,402.0,168,,5.0,408.0,17.58
19048,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,9651db2f35c04741a0123686063a380e,5,222.0,168,,5.0,408.0,20.4
19051,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,3b10bda2377043e282d01eff7e989424,5,186.0,168,,5.0,336.0,6.24
19093,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,25adc7b5ab704fcc9f8777ed914234ff,5,318.0,168,,5.0,408.0,23.51
19126,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,4386efbbacd145eaa621a5f008ffd0c3,5,222.0,168,,5.0,336.0,25.34
19161,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,572063614a93442cb937f13d104ecc23,5,378.0,168,,5.0,408.0,22.19
19217,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,3f2535f288c0412b9f62ab9703d4b66a,5,252.0,168,,5.0,408.0,32.75
19239,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,5cc737397b384d559a097db907980242,10,228.0,168,,5.0,336.0,30.86
19253,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,95b6b3ebf08b4db5a6b9b1f7a3315f72,5,318.0,168,,5.0,408.0,21.48
19291,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,212bda8c6fce4258b64f62bd28006e42,5,708.0,168,,5.0,408.0,4.25
19306,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,834f038d4c50414892ada61f7437ad3f,10,198.0,168,,5.0,336.0,10.81
19336,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,eea969c513c44be7babd7c9d8328e82e,5,228.0,168,,5.0,336.0,21.91
19361,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,8048b38920d94ae687bd10f24028372f,5,252.0,168,,5.0,336.0,6.26
19377,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,31c17c442b3c4cf8ae311ecac03b6dde,5,288.0,168,,5.0,408.0,21.05
19410,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,ce6ad7845b3a4a5bba209f38e1626d3a,2,258.0,168,,5.0,336.0,12.24
19413,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,5922ee9b83594cc6931c06952d5a2ee6,5,174.0,168,,5.0,408.0,25.04
19416,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,8dbd514f2c2e41eb91c3b6cca4292787,10,168.0,168,,5.0,336.0,20.28
19421,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,5ecc390bdbd24e4cbafffdcbdb90b4f1,5,204.0,168,,5.0,336.0,31.3
19496,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,a0c805c115194eb9ae7bca089b5b9f58,5,180.0,168,,5.0,336.0,27.32
19520,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,0dcdc92ac2c74dacb1e53bb046398cec,5,270.0,168,,5.0,408.0,19.97
19535,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,27a46d6249d1469686d1a3ef57486d06,2,288.0,168,,5.0,336.0,27.97
19539,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,89f9b9f794f34b34b0f1b6bceac07883,5,168.0,168,,5.0,408.0,29.77
19550,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,f15b7751efdf45fe9c4a4e08fc474744,2,174.0,168,,5.0,336.0,11.08
19577,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,4e0c572ecc674f99bb14bfe96f5aa65d,5,264.0,168,,5.0,336.0,23.79
19582,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,c6919440a74540db9e7bb7680821870c,5,360.0,168,,5.0,408.0,2.04
19587,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,e6d80d24c3a841d189c25fa2cd997b02,5,174.0,168,,5.0,336.0,18.73
19594,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,49d41439112e48d18d5119a99af8c3d7,2,240.0,168,,5.0,336.0,13.46
19601,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,0ba6584a372247e68f0ddcbf98316a0a,5,342.0,168,,5.0,408.0,27.04
19604,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,62c45627e26048fc9a0aadc842c91cd9,5,396.0,168,,5.0,408.0,15.0
19612,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,9ed5a316ecd34a7ca6df0763afc5403d,5,240.0,168,,5.0,336.0,8.3
19683,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,eeb598ca6cc14ea483e1efb0ae419dd8,5,342.0,168,,5.0,408.0,10.49
19728,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,3920a1ca88314ed499376cd42514e6ab,2,258.0,168,,5.0,336.0,13.67
19767,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,f8f93bb8fed449d5afb965e6f93fe107,5,168.0,168,,5.0,336.0,22.39
19771,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,8fb9ce41cedb4a34bcbb56836d3bf622,5,240.0,168,,5.0,336.0,9.88
19776,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,95ef73ccde5740e5ba055c9ff322ae68,2,306.0,168,,5.0,336.0,21.01
19789,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,ffe5257abf8840b395e1ee6b29894637,2,216.0,168,,5.0,336.0,34.95
19835,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,27573d3ebc154a48a9cd245ae16b71a2,5,330.0,168,,5.0,336.0,5.8100000000000005
19836,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,576206f0abd54a8f9a6458d49ffc07ff,2,318.0,168,,5.0,336.0,8.35
19849,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,2572edba34644161b70d0d0f0a4f08f8,5,186.0,168,,5.0,408.0,24.87
19906,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,92e827e35aff491584329ab1609e1881,5,246.0,168,,5.0,336.0,22.28
19918,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,e3089562160a48108205a76c5e7fd6b0,5,294.0,168,,5.0,408.0,11.95
19929,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,202089fa67c3493fb14b0d882713b9bd,2,180.0,168,,5.0,336.0,11.69
19962,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,633a389e01f949ebb864ab967903c45d,5,360.0,168,,5.0,408.0,17.36
19968,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,2e6f1b4a2bea4207bcfbcee2b6efcdbc,5,252.0,168,,5.0,408.0,17.98
19985,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,3c8359ab6ad5409c99e72a9bff9684f5,5,288.0,168,,5.0,336.0,22.4
20008,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,e8bac02b54744d18914d79491060bd57,5,192.0,168,,5.0,336.0,18.44
20027,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,f58fcb6b2a0e40cc8bae89923af11b33,5,708.0,168,,5.0,336.0,18.14
20036,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,848aafbe1942420988505c4670838a41,5,174.0,168,,5.0,336.0,37.84
20044,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,8836295fb69f4c53aa23c7b614cff7bf,5,270.0,168,,5.0,336.0,13.59
20058,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,66ca11d7c3ff4161ac6bf9024a59d316,2,222.0,168,,5.0,336.0,18.88
20071,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,9180f430f01246179974362609f258b0,2,222.0,168,,5.0,336.0,14.68
20087,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,79a375382ffb4a7281ddfb5a0b3ac86d,5,540.0,168,,5.0,408.0,8.54
20096,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,2eebc59bf4a64f83974dfe044be368a2,5,228.0,168,,5.0,336.0,13.7
20112,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,aa97e242fc004d08ba54ba972a933c62,5,186.0,168,,5.0,408.0,27.41
20156,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,bd25b3cfc15f4adb99a44daa2ef04b75,2,510.0,168,,5.0,336.0,38.11
20211,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,5b92502b4fcb4f65975d66fa7e275ce3,5,300.0,168,,5.0,408.0,34.59
20224,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,0123564dbaf144a88a418c33b6350c17,5,168.0,168,,5.0,336.0,32.45
20242,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,73afdeca19e349b98f09e928644610f8,5,378.0,168,,5.0,408.0,26.66
20253,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,13df477da33a44899ba8d50e3710d723,2,336.0,168,,5.0,336.0,19.3
20265,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,957c78e7515f4176a1fc3cebcaa9a020,5,228.0,168,,5.0,336.0,6.19
20268,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,83998670898c4604af38d23e74e52269,2,666.0,168,,5.0,336.0,5.9
20281,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,01162252405b4524a8fa1bf8e6d5f04b,5,378.0,168,,5.0,408.0,9.06
20300,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,b6cbce3d8ff14ccb8a331d9811d2eacb,10,282.0,168,,5.0,336.0,15.9
20307,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,ad2c5a7237a647d5b717fc079283da18,5,246.0,168,,5.0,408.0,35.89
20308,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,fc5ec01a59cd4cb483837f44329bcefb,10,306.0,168,,5.0,336.0,19.48
20319,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,e9c525e96f2e489aac1d9881697ca316,5,312.0,168,,5.0,336.0,12.07
20366,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,b8584f6932e049faa62abf58b1f0e407,5,300.0,168,,5.0,336.0,17.58
20405,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,91f94a5f78434d63803c89c44cef567e,5,300.0,168,,5.0,336.0,11.62
20409,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f11743499e634af69fb43929618c117d,5,186.0,168,,5.0,408.0,20.77
20412,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,aea3357bef1c44a180ae8e217df12fa0,5,198.0,168,,5.0,336.0,21.35
20417,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,97ba0e38ba9b4ea7866e04e79b210eaa,5,402.0,168,,5.0,408.0,12.82
20429,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,d1880d57e8734ae7b9dbafa2cb464e9b,5,186.0,168,,5.0,336.0,7.82
20455,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,7e26dcda0b9e44a7b3ea29d858324166,10,180.0,168,,5.0,336.0,15.52
20484,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,3091fdb6abd64e72b9622c14950937b7,5,180.0,168,,5.0,336.0,28.36
20515,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,4de618ca398b4a89aefef5ffaed7443f,5,186.0,168,,5.0,336.0,30.15
20545,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,3dc5ea64f9d845e99ddb552ae153b9f3,5,312.0,168,,5.0,408.0,13.57
20556,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,362858ec6f754ad39c3dfd0923a677f2,5,300.0,168,,5.0,408.0,36.47
20570,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,54acb0dd3f7c4dcc981afe7080a2f7da,5,210.0,168,,5.0,408.0,44.86
20613,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,1b7a81560a7c489fb80865bcc4e10ddd,5,336.0,168,,5.0,336.0,7.12
20624,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,6e17206f31b14b708883823bdea8a227,2,318.0,168,,5.0,336.0,15.61
20628,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,9fa090f47ea946b7a715b8a7ff1eaa97,2,606.0,168,,5.0,336.0,4.14
20664,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f4ef9a434c22420b8d7528602f777375,5,402.0,168,,5.0,408.0,33.05
20670,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,9a6404d508484803818c88d6393ba26b,2,300.0,168,,5.0,336.0,31.34
20675,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,834911fe7c4b4f418817c5e51f2e99e7,2,216.0,168,,5.0,336.0,11.32
20681,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,2826b466083844f89c89e2a9214d8e2a,2,216.0,168,,5.0,336.0,2.54
20716,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,1a48bd756120466b8798e92872118932,2,222.0,168,,5.0,336.0,22.15
20737,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,def5835af18d462399e3d0d16d0e55ac,5,312.0,168,,5.0,336.0,26.66
20739,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,b8bef39dd2654f90af97658f0ca65f75,2,258.0,168,,5.0,336.0,10.58
20744,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,f479349027a34ac783716f1275cc6b98,2,522.0,168,,5.0,336.0,16.21
20750,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,3cac8e47e1664b48af241c168346a404,5,228.0,168,,5.0,336.0,10.52
20773,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,9bff0ab1de694e8aab7f0a43b79772ae,5,288.0,168,,5.0,336.0,7.64
20784,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,36f8574d192946a1a68dd0c666fce6e4,5,402.0,168,,5.0,408.0,10.98
20940,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,e31676437a8343bd816bd93067a08b89,2,210.0,168,,5.0,336.0,37.77
20950,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,c997ff8618074ed9b5c1421ec762c4e7,10,324.0,168,,5.0,336.0,19.42
20952,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,c1a9afa0a3af4be9829ed677873faea4,2,186.0,168,,5.0,336.0,17.21
20973,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f34239eebcc043d5afdf7823dd7cbcdc,5,246.0,168,,5.0,408.0,13.61
21004,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,791a4a295d1744baa879d9c3be42255e,10,204.0,168,,5.0,336.0,26.89
21005,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,64d7e480ce5d4b2992e5ea46082b8752,5,210.0,168,,5.0,408.0,33.39
21008,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,80b787ccf0a947ab9da3a982ef4a3f9a,2,522.0,168,,5.0,336.0,8.29
21025,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,82dba81cc2c04623bb1cf3c0b1fe8e17,5,306.0,168,,5.0,336.0,29.0
21129,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,d71e2c089c114db7bc7cebf9cd4f20e2,10,276.0,168,,5.0,336.0,25.25
21156,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,a54fde7c149c42c394407f40052633ba,5,282.0,168,,5.0,336.0,9.12
21196,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,1aea6a116ce141f689a3d8651b978ba7,5,366.0,168,,5.0,408.0,24.92
21237,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,5b4113bf2dd14ca6b4219cea5984e812,5,372.0,168,,5.0,408.0,24.74
21239,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,a94178cd671648eeb9dc60dc8a972dff,5,204.0,168,,5.0,408.0,26.34
21253,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,62c99873e4364232955db9f0ebaf042c,5,396.0,168,,5.0,408.0,30.19
21276,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,61164923e8924fc080b37880c5685898,10,258.0,168,,5.0,336.0,25.94
21278,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,89471970d2fc4f5ebe1712424467d0b5,5,294.0,168,,5.0,336.0,18.11
21334,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,1948b3c194c542d0a2a084a558f31834,5,216.0,168,,5.0,336.0,9.8
